path,class_index
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (647).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (648).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (649).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (65).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (650).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (651).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (652).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (653).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (654).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (655).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (656).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (657).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (658).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (659).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (66).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (660).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (661).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (662).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (663).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (664).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (665).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (666).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (667).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (668).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (669).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (67).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (670).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (671).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (672).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (673).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (674).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (675).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (676).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (677).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (678).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (679).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (68).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (680).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (681).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (682).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (683).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (684).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (685).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (686).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (687).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (688).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (689).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (69).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (690).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (691).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (692).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (693).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (694).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (695).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (696).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (697).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (698).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (699).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (7).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (70).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (700).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (701).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (702).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (703).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (704).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (705).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (706).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (707).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (708).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (709).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (71).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (710).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (711).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (712).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (713).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (714).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (715).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (716).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (717).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (718).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (719).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (72).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (720).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (721).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (722).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (723).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (724).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (725).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (726).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (727).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (728).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (729).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (73).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (730).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (731).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (732).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (733).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (734).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (735).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (736).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (737).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (738).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (739).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (74).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (740).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (741).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (742).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (743).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (744).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (745).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (746).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (747).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (748).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (749).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (75).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (750).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (751).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (752).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (753).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (754).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (755).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (756).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (757).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (758).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (759).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (76).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (760).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (761).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (762).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (763).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (764).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (765).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (766).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (767).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (768).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (769).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (77).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (770).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (771).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (772).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (773).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (774).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (775).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (776).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (777).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (778).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (779).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (78).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (780).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (781).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (782).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (783).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (784).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (785).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (786).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (787).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (788).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (789).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (79).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (790).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (791).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (792).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (793).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (794).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (795).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (796).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (797).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (798).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (799).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (8).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (80).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (800).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (801).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (802).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (803).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (804).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (805).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (806).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (807).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (808).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (809).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (81).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (810).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (811).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (812).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (813).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (814).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (815).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (816).png,1
